id,created_at,qty,asset,transfer_type,status,underlying,instrument_type,fee_type,funding_rate
006690fd-e2e0-41e4-b8c9-3f4ab5089b6b,2026-02-01T16:49:29.956375Z,17717.764306000000,USDC,deposit,confirmed,,,,
067dd0ff-3ed3-4364-8760-bd1d868c17ae,2026-02-01T16:49:29.956375Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
f374aa58-6267-4119-a8a2-c22a9d6ab40f,2026-01-31T20:44:00.668102Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
fe70b70b-c348-40fa-b883-cd1d6d939a2d,2026-01-31T20:44:00.668102Z,14079.449259000000,USDC,deposit,confirmed,,,,
3a524ff9-f158-40d3-a106-542bfc54bf7c,2026-01-16T10:35:28.111900Z,-9.900000000000,USDC,withdrawal,confirmed,,,,
5c8a2e11-400a-49b5-bdef-a0118716448a,2026-01-16T10:35:28.111900Z,-0.100000000000,USDC,fee,confirmed,,,withdrawal,
13914e5c-5bea-4111-85d5-88976e0bd999,2026-01-14T13:43:46.386574Z,14999.800000000000,USDC,deposit,confirmed,,,,
e58229fe-73f7-4633-973f-9a0542ac8ffd,2026-01-14T13:43:46.386574Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
300f0a74-b432-4f93-b80a-d3a710c34a6a,2026-01-14T07:35:27.017792Z,27851.860731000000,USDC,deposit,confirmed,,,,
9039e32f-fce7-421b-8fdc-ea57772212be,2026-01-14T07:35:27.017792Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
02560b1e-0201-4c92-ae1d-ebf5c00df89e,2026-01-12T10:58:20.957765Z,39999.800000000000,USDC,deposit,confirmed,,,,
43693fc5-a6f1-441b-a46b-a759d9bd7154,2026-01-12T10:58:20.957765Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
28736fcd-0b4d-4b9d-90c8-e41b73401df2,2026-01-12T11:05:02.116659Z,24999.800000000000,USDC,deposit,confirmed,,,,
ad6e9bc8-17cf-45c5-860f-5fc4326d2fe9,2026-01-12T11:05:02.116659Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
184dfd56-55ac-4440-aa43-d7392e51a5c7,2026-01-12T11:15:39.931547Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
62f58205-85c0-42a8-8509-423792119cc9,2026-01-12T11:15:39.931547Z,19999.600000000000,USDC,deposit,confirmed,,,,
8ce82031-1a96-42c2-a9f5-21671619cb80,2026-01-12T11:28:01.604680Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
f6a592ed-f021-44f6-a811-3737bb13735e,2026-01-12T11:28:01.604680Z,49999.800000000000,USDC,deposit,confirmed,,,,
56c63ada-093b-4ea5-82c9-9dce3f597f48,2026-01-12T11:36:18.951480Z,49999.800000000000,USDC,deposit,confirmed,,,,
bf35cc4e-0996-4404-b521-d28dfc4b264c,2026-01-12T11:36:18.951480Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
0a886bb7-89d2-4344-ac3b-46625c0b9701,2026-01-12T11:54:01.649535Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
6d097f31-06a5-42b8-9c79-3fab18a8a1bf,2026-01-12T11:54:01.649535Z,4999.800000000000,USDC,deposit,confirmed,,,,
10fd17ce-a909-4f6d-a531-1150bee8f74e,2026-01-12T12:02:33.313029Z,49999.800000000000,USDC,deposit,confirmed,,,,
96239009-82b0-4a6b-9393-adf84c3dbb34,2026-01-12T12:02:33.313029Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
2262eccd-5856-44b8-82a1-91dbfd3fb04b,2026-01-12T08:21:01.385741Z,999.800000000000,USDC,deposit,confirmed,,,,
834ff671-6bb6-4dde-aa8d-f50fbf5806ef,2026-01-12T08:21:01.385741Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
54e442a9-62d8-4617-8b97-c2d2189a9a71,2026-01-12T08:26:12.270746Z,19999.800000000000,USDC,deposit,confirmed,,,,
78fcfc0e-0d7d-4a97-ad2c-4516e2152809,2026-01-12T08:26:12.270746Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
9f24d633-78b7-4892-a885-a0de5bb4f07f,2026-01-12T08:33:52.959091Z,-0.100000000000,USDC,fee,confirmed,,,deposit,
a2c7e273-8450-4d82-9fad-c0b4ce69a1a4,2026-01-12T08:33:52.959091Z,28999.800000000000,USDC,deposit,confirmed,,,,
